"X","monitoring_location_id","parameter_code","obs_date","obs_flow","unit_of_measure","approval_status","yr","mo","da","dra","Date","Flow","AGWR","delta_AGWR","Month","Season","RecessionDay","Year","Day"
104,"USGS-02024000",60,"1939-01-12",360,"ft^3/s","Approved",1939,1,12,647,1939-01-12,360,0.923076923076923,1.00591715976331,"01","Winter",TRUE,1939,12
105,"USGS-02024000",60,"1939-01-13",350,"ft^3/s","Approved",1939,1,13,647,1939-01-13,350,0.972222222222222,1.05324074074074,"01","Winter",FALSE,1939,13
106,"USGS-02024000",60,"1939-01-14",350,"ft^3/s","Approved",1939,1,14,647,1939-01-14,350,1,1.02857142857143,"01","Winter",FALSE,1939,14
107,"USGS-02024000",60,"1939-01-15",295,"ft^3/s","Approved",1939,1,15,647,1939-01-15,295,0.842857142857143,0.842857142857143,"01","Winter",FALSE,1939,15
108,"USGS-02024000",60,"1939-01-16",295,"ft^3/s","Approved",1939,1,16,647,1939-01-16,295,1,1.1864406779661,"01","Winter",FALSE,1939,16
109,"USGS-02024000",60,"1939-01-17",285,"ft^3/s","Approved",1939,1,17,647,1939-01-17,285,0.966101694915254,0.966101694915254,"01","Winter",FALSE,1939,17
110,"USGS-02024000",60,"1939-01-18",340,"ft^3/s","Approved",1939,1,18,647,1939-01-18,340,1.19298245614035,1.23484148968914,"01","Winter",FALSE,1939,18
111,"USGS-02024000",60,"1939-01-19",360,"ft^3/s","Approved",1939,1,19,647,1939-01-19,360,1.05882352941176,0.887543252595156,"01","Winter",FALSE,1939,19
112,"USGS-02024000",60,"1939-01-20",370,"ft^3/s","Approved",1939,1,20,647,1939-01-20,370,1.02777777777778,0.970679012345679,"01","Winter",FALSE,1939,20
113,"USGS-02024000",60,"1939-01-21",500,"ft^3/s","Approved",1939,1,21,647,1939-01-21,500,1.35135135135135,1.31482834185537,"01","Winter",FALSE,1939,21
114,"USGS-02024000",60,"1939-01-22",1100,"ft^3/s","Approved",1939,1,22,647,1939-01-22,1100,2.2,1.628,"01","Winter",FALSE,1939,22
115,"USGS-02024000",60,"1939-01-23",1400,"ft^3/s","Approved",1939,1,23,647,1939-01-23,1400,1.27272727272727,0.578512396694215,"01","Winter",FALSE,1939,23
116,"USGS-02024000",60,"1939-01-24",1000,"ft^3/s","Approved",1939,1,24,647,1939-01-24,1000,0.714285714285714,0.561224489795918,"01","Winter",FALSE,1939,24
117,"USGS-02024000",60,"1939-01-25",800,"ft^3/s","Approved",1939,1,25,647,1939-01-25,800,0.8,1.12,"01","Winter",FALSE,1939,25
118,"USGS-02024000",60,"1939-01-26",620,"ft^3/s","Approved",1939,1,26,647,1939-01-26,620,0.775,0.96875,"01","Winter",FALSE,1939,26
119,"USGS-02024000",60,"1939-01-27",530,"ft^3/s","Approved",1939,1,27,647,1939-01-27,530,0.854838709677419,1.10301768990635,"01","Winter",FALSE,1939,27
120,"USGS-02024000",60,"1939-01-28",440,"ft^3/s","Approved",1939,1,28,647,1939-01-28,440,0.830188679245283,0.971164115343539,"01","Winter",TRUE,1939,28
121,"USGS-02024000",60,"1939-01-29",480,"ft^3/s","Approved",1939,1,29,647,1939-01-29,480,1.09090909090909,1.31404958677686,"01","Winter",FALSE,1939,29
122,"USGS-02024000",60,"1939-01-30",7000,"ft^3/s","Approved",1939,1,30,647,1939-01-30,7000,14.5833333333333,13.3680555555556,"01","Winter",FALSE,1939,30
123,"USGS-02024000",60,"1939-01-31",7500,"ft^3/s","Approved",1939,1,31,647,1939-01-31,7500,1.07142857142857,0.073469387755102,"01","Winter",FALSE,1939,31
124,"USGS-02024000",60,"1939-02-01",3000,"ft^3/s","Approved",1939,2,1,647,1939-02-01,3000,0.4,0.373333333333333,"02","Winter",FALSE,1939,1
125,"USGS-02024000",60,"1939-02-02",2300,"ft^3/s","Approved",1939,2,2,647,1939-02-02,2300,0.766666666666667,1.91666666666667,"02","Winter",FALSE,1939,2
126,"USGS-02024000",60,"1939-02-03",6300,"ft^3/s","Approved",1939,2,3,647,1939-02-03,6300,2.73913043478261,3.57277882797732,"02","Winter",FALSE,1939,3
127,"USGS-02024000",60,"1939-02-04",9000,"ft^3/s","Approved",1939,2,4,647,1939-02-04,9000,1.42857142857143,0.521541950113379,"02","Winter",FALSE,1939,4
128,"USGS-02024000",60,"1939-02-05",3400,"ft^3/s","Approved",1939,2,5,647,1939-02-05,3400,0.377777777777778,0.264444444444444,"02","Winter",FALSE,1939,5
129,"USGS-02024000",60,"1939-02-06",2300,"ft^3/s","Approved",1939,2,6,647,1939-02-06,2300,0.676470588235294,1.79065743944637,"02","Winter",FALSE,1939,6
130,"USGS-02024000",60,"1939-02-07",1700,"ft^3/s","Approved",1939,2,7,647,1939-02-07,1700,0.739130434782609,1.09262759924386,"02","Winter",FALSE,1939,7
131,"USGS-02024000",60,"1939-02-08",1400,"ft^3/s","Approved",1939,2,8,647,1939-02-08,1400,0.823529411764706,1.11418685121107,"02","Winter",FALSE,1939,8
132,"USGS-02024000",60,"1939-02-09",1300,"ft^3/s","Approved",1939,2,9,647,1939-02-09,1300,0.928571428571429,1.12755102040816,"02","Winter",FALSE,1939,9
133,"USGS-02024000",60,"1939-02-10",2500,"ft^3/s","Approved",1939,2,10,647,1939-02-10,2500,1.92307692307692,2.07100591715976,"02","Winter",FALSE,1939,10
134,"USGS-02024000",60,"1939-02-11",3300,"ft^3/s","Approved",1939,2,11,647,1939-02-11,3300,1.32,0.6864,"02","Winter",FALSE,1939,11
135,"USGS-02024000",60,"1939-02-12",3000,"ft^3/s","Approved",1939,2,12,647,1939-02-12,3000,0.909090909090909,0.68870523415978,"02","Winter",FALSE,1939,12
136,"USGS-02024000",60,"1939-02-13",2200,"ft^3/s","Approved",1939,2,13,647,1939-02-13,2200,0.733333333333333,0.806666666666667,"02","Winter",FALSE,1939,13
137,"USGS-02024000",60,"1939-02-14",1700,"ft^3/s","Approved",1939,2,14,647,1939-02-14,1700,0.772727272727273,1.05371900826446,"02","Winter",FALSE,1939,14
138,"USGS-02024000",60,"1939-02-15",2700,"ft^3/s","Approved",1939,2,15,647,1939-02-15,2700,1.58823529411765,2.05536332179931,"02","Winter",FALSE,1939,15
139,"USGS-02024000",60,"1939-02-16",3900,"ft^3/s","Approved",1939,2,16,647,1939-02-16,3900,1.44444444444444,0.909465020576132,"02","Winter",FALSE,1939,16
140,"USGS-02024000",60,"1939-02-17",2400,"ft^3/s","Approved",1939,2,17,647,1939-02-17,2400,0.615384615384615,0.42603550295858,"02","Winter",FALSE,1939,17
141,"USGS-02024000",60,"1939-02-18",1800,"ft^3/s","Approved",1939,2,18,647,1939-02-18,1800,0.75,1.21875,"02","Winter",FALSE,1939,18
142,"USGS-02024000",60,"1939-02-19",1500,"ft^3/s","Approved",1939,2,19,647,1939-02-19,1500,0.833333333333333,1.11111111111111,"02","Winter",FALSE,1939,19
143,"USGS-02024000",60,"1939-02-20",1200,"ft^3/s","Approved",1939,2,20,647,1939-02-20,1200,0.8,0.96,"02","Winter",FALSE,1939,20
144,"USGS-02024000",60,"1939-02-21",1000,"ft^3/s","Approved",1939,2,21,647,1939-02-21,1000,0.833333333333333,1.04166666666667,"02","Winter",FALSE,1939,21
145,"USGS-02024000",60,"1939-02-22",900,"ft^3/s","Approved",1939,2,22,647,1939-02-22,900,0.9,1.08,"02","Winter",FALSE,1939,22
146,"USGS-02024000",60,"1939-02-23",800,"ft^3/s","Approved",1939,2,23,647,1939-02-23,800,0.888888888888889,0.987654320987654,"02","Winter",TRUE,1939,23
147,"USGS-02024000",60,"1939-02-24",740,"ft^3/s","Approved",1939,2,24,647,1939-02-24,740,0.925,1.040625,"02","Winter",TRUE,1939,24
148,"USGS-02024000",60,"1939-02-25",700,"ft^3/s","Approved",1939,2,25,647,1939-02-25,700,0.945945945945946,1.02264426588751,"02","Winter",TRUE,1939,25
149,"USGS-02024000",60,"1939-02-26",1000,"ft^3/s","Approved",1939,2,26,647,1939-02-26,1000,1.42857142857143,1.51020408163265,"02","Winter",FALSE,1939,26
150,"USGS-02024000",60,"1939-02-27",1300,"ft^3/s","Approved",1939,2,27,647,1939-02-27,1300,1.3,0.91,"02","Winter",FALSE,1939,27
151,"USGS-02024000",60,"1939-02-28",2000,"ft^3/s","Approved",1939,2,28,647,1939-02-28,2000,1.53846153846154,1.18343195266272,"02","Winter",FALSE,1939,28
152,"USGS-02024000",60,"1939-03-01",2800,"ft^3/s","Approved",1939,3,1,647,1939-03-01,2800,1.4,0.91,"03","Spring",FALSE,1939,1
153,"USGS-02024000",60,"1939-03-02",2000,"ft^3/s","Approved",1939,3,2,647,1939-03-02,2000,0.714285714285714,0.510204081632653,"03","Spring",FALSE,1939,2
154,"USGS-02024000",60,"1939-03-03",1500,"ft^3/s","Approved",1939,3,3,647,1939-03-03,1500,0.75,1.05,"03","Spring",FALSE,1939,3
155,"USGS-02024000",60,"1939-03-04",1250,"ft^3/s","Approved",1939,3,4,647,1939-03-04,1250,0.833333333333333,1.11111111111111,"03","Spring",FALSE,1939,4
156,"USGS-02024000",60,"1939-03-05",1150,"ft^3/s","Approved",1939,3,5,647,1939-03-05,1150,0.92,1.104,"03","Spring",FALSE,1939,5
157,"USGS-02024000",60,"1939-03-06",2600,"ft^3/s","Approved",1939,3,6,647,1939-03-06,2600,2.26086956521739,2.45746691871456,"03","Spring",FALSE,1939,6
158,"USGS-02024000",60,"1939-03-07",3200,"ft^3/s","Approved",1939,3,7,647,1939-03-07,3200,1.23076923076923,0.544378698224852,"03","Spring",FALSE,1939,7
159,"USGS-02024000",60,"1939-03-08",2000,"ft^3/s","Approved",1939,3,8,647,1939-03-08,2000,0.625,0.5078125,"03","Spring",FALSE,1939,8
160,"USGS-02024000",60,"1939-03-09",1500,"ft^3/s","Approved",1939,3,9,647,1939-03-09,1500,0.75,1.2,"03","Spring",FALSE,1939,9
161,"USGS-02024000",60,"1939-03-10",1300,"ft^3/s","Approved",1939,3,10,647,1939-03-10,1300,0.866666666666667,1.15555555555556,"03","Spring",FALSE,1939,10
162,"USGS-02024000",60,"1939-03-11",1400,"ft^3/s","Approved",1939,3,11,647,1939-03-11,1400,1.07692307692308,1.24260355029586,"03","Spring",FALSE,1939,11
163,"USGS-02024000",60,"1939-03-12",3700,"ft^3/s","Approved",1939,3,12,647,1939-03-12,3700,2.64285714285714,2.45408163265306,"03","Spring",FALSE,1939,12
